id;nom;nom_de_famille;prenom;sexe;date_naissance;num_deptmt;parti_ratt_financier;profession;place_en_hemicycle;nb_mandats;nb_mois;semaines_presence;semaines_presence_moyenne_mensuelle;commission_presences;commission_presences_moyenne_mensuelle;commission_interventions;commission_interventions_moyenne_mensuelle;hemicycle_interventions;hemicycle_interventions_moyenne_mensuelle;hemicycle_interventions_courtes;hemicycle_interventions_courtes_moyenne_mensuelle;amendements_proposes;amendements_proposes_moyenne_mensuelle;amendements_signes;amendements_signes_moyenne_mensuelle;amendements_adoptes;amendements_adoptes_moyenne_mensuelle;rapports;rapports_moyenne_mensuelle;propositions_ecrites;propositions_ecrites_moyenne_mensuelle;propositions_signees;propositions_signees_moyenne_mensuelle;questions_ecrites;questions_ecrites_moyenne_mensuelle;questions_orales;questions_orales_moyenne_mensuelle
372;Sébastien Pietrasanta;Pietrasanta;Sébastien;H;1977-08-07;92;Parti socialiste;Professeur du secondaire;542;2;47;150;3.19;280;5.96;664;14.13;220;4.68;71;1.51;152;3.23;391;8.32;191;4.06;8;0.17;0;0;63;1.34;43;0.91;8;0.17
159;Sylvia Pinel;Pinel;Sylvia;F;1977-09-28;82;Parti radical de gauche;Collaborateur de cabinet;271;2;12;18;1.5;18;1.5;0;0;4;0.33;7;0.58;5;0.42;666;55.5;78;6.5;0;0;0;0;2;0.17;0;0;0;0
78;Martine Pinville;Pinville;Martine;F;1958-10-23;16;Parti socialiste;Retraitée de la fonction publique;250;3;31;97;3.13;189;6.1;289;9.32;318;10.26;298;9.61;202;6.52;659;21.26;378;12.19;19;0.61;0;0;12;0.39;12;0.39;6;0.19
500;Christine Pires Beaune;Pires Beaune;Christine;F;1964-10-06;63;Parti socialiste;Fonctionnaire de catégorie A;582;2;47;164;3.49;364;7.74;544;11.57;526;11.19;202;4.3;339;7.21;1150;24.47;551;11.72;10;0.21;2;0.04;88;1.87;127;2.7;11;0.23
183;Michel Piron;Piron;Michel;H;1943-03-15;49;Union des Radicaux, Centristes, Indépendants et Démocrates;Enseignant, puis chef d'entreprise;244;3;47;153;3.26;295;6.28;590;12.55;878;18.68;1041;22.15;918;19.53;4180;88.94;209;4.45;8;0.17;2;0.04;68;1.45;15;0.32;27;0.57
231;Philippe Plisson;Plisson;Philippe;H;1951-01-12;33;Parti socialiste;Retraité de l'enseignement;438;2;47;145;3.09;280;5.96;536;11.4;285;6.06;236;5.02;497;10.57;1360;28.94;465;9.89;12;0.26;0;0;87;1.85;214;4.55;7;0.15
501;Elisabeth Pochon;Pochon;Elisabeth;F;1955-04-19;93;Parti socialiste;Conseillère principale d'éducation;547;1;47;162;3.45;273;5.81;161;3.43;236;5.02;343;7.3;161;3.43;1176;25.02;442;9.4;19;0.4;3;0.06;51;1.09;20;0.43;15;0.32
272;Jean-Frédéric Poisson;Poisson;Jean-Frédéric;H;1963-01-22;78;Les Républicains;Chef d'entreprise;60;2;47;152;3.23;241;5.13;674;14.34;1877;39.94;3281;69.81;2266;48.21;6019;128.06;136;2.89;5;0.11;6;0.13;157;3.34;90;1.91;18;0.38
131;Bérengère Poletti;Poletti;Bérengère;F;1959-10-14;8;Les Républicains;Sage-femme;98;2;47;151;3.21;198;4.21;606;12.89;536;11.4;615;13.09;512;10.89;5429;115.51;199;4.23;3;0.06;16;0.34;380;8.09;507;10.79;23;0.49
606;Napole Polutélé;Polutélé;Napole;H;1964-06-25;986;Parti socialiste;Enseignant;614;1;40;25;0.63;20;0.5;8;0.2;22;0.55;4;0.1;12;0.3;404;10.1;132;3.3;0;0;0;0;40;1;17;0.43;4;0.1
527;Barbara Pompili;Pompili;Barbara;F;1975-06-13;80;Parti socialiste;Assistante parlementaire;273;1;37;127;3.43;170;4.59;271;7.32;559;15.11;283;7.65;220;5.95;5419;146.46;651;17.59;2;0.05;5;0.14;56;1.51;151;4.08;23;0.62
264;Axel Poniatowski;Poniatowski;Axel;H;1951-08-03;95;Les Républicains;Directeur de société;179;2;47;159;3.38;267;5.68;136;2.89;47;1;30;0.64;2;0.04;2119;45.09;66;1.4;0;0;0;0;165;3.51;46;0.98;6;0.13
42;Josette Pons;Pons;Josette;F;1947-12-12;83;Les Républicains;Sans profession declaree;109;2;47;92;1.96;97;2.06;7;0.15;20;0.43;2;0.04;56;1.19;3180;67.66;105;2.23;0;0;0;0;309;6.57;90;1.91;6;0.13
381;Pascal Popelin;Popelin;Pascal;H;1967-02-27;93;Parti socialiste;Fonctionnaire de catégorie A;504;2;47;184;3.91;397;8.45;574;12.21;852;18.13;1132;24.09;204;4.34;777;16.53;446;9.49;23;0.49;0;0;78;1.66;259;5.51;17;0.36
423;Dominique Potier;Potier;Dominique;H;1964-03-17;54;Parti socialiste;Agriculteur-propriétaire exploitant;546;2;47;166;3.53;319;6.79;544;11.57;545;11.6;214;4.55;671;14.28;2118;45.06;808;17.19;11;0.23;0;0;58;1.23;58;1.23;13;0.28
592;Émilienne Poumirol;Poumirol;Émilienne;F;1950-07-25;31;Parti socialiste;Médecin;612;2;24;77;3.21;181;7.54;49;2.04;22;0.92;49;2.04;0;0;140;5.83;45;1.88;2;0.08;0;0;31;1.29;33;1.38;6;0.25
541;Michel Pouzol;Pouzol;Michel;H;1962-07-05;91;Parti socialiste;Cadre supérieur du secteur public;610;2;47;141;3;204;4.34;138;2.94;106;2.26;175;3.72;135;2.87;1095;23.3;254;5.4;2;0.04;1;0.02;68;1.45;63;1.34;4;0.09
624;Régine Povéda;Povéda;Régine;F;1957-08-24;47;Parti socialiste;Agent territorial;474;2;25;56;2.24;97;3.88;26;1.04;10;0.4;2;0.08;0;0;389;15.56;98;3.92;0;0;0;0;46;1.84;31;1.24;5;0.2
542;Daphna Poznanski-Benhamou;Poznanski-Benhamou;Daphna;F;1950-06-03;999;Parti socialiste;Consultante juridique;257;1;6;17;2.83;29;4.83;26;4.33;7;1.17;1;0.17;6;1;22;3.67;5;0.83;1;0.17;0;0;2;0.33;2;0.33;0;0
402;Patrice Prat;Prat;Patrice;H;1965-11-28;30;Non rattaché;Profession libérale;399;2;47;124;2.64;237;5.04;61;1.3;20;0.43;3;0.06;34;0.72;304;6.47;67;1.43;2;0.04;1;0.02;61;1.3;42;0.89;3;0.06
612;Christophe Premat;Premat;Christophe;H;1976-12-07;999;Parti socialiste;Enseignant-chercheur;638;1;28;84;3;257;9.18;206;7.36;141;5.04;40;1.43;68;2.43;2901;103.61;504;18;2;0.07;7;0.25;70;2.5;419;14.96;6;0.21
288;Christophe Priou;Priou;Christophe;H;1958-05-02;44;Les Républicains;Cadre de chambre de commerce et d'industrie;17;2;47;141;3;193;4.11;75;1.6;51;1.09;12;0.26;13;0.28;1999;42.53;66;1.4;0;0;1;0.02;108;2.3;153;3.26;17;0.36
568;Joaquim Pueyo;Pueyo;Joaquim;H;1950-05-30;61;Parti socialiste;Retraité de la fonction publique;395;2;47;171;3.64;474;10.09;487;10.36;113;2.4;11;0.23;23;0.49;394;8.38;113;2.4;16;0.34;5;0.11;62;1.32;84;1.79;10;0.21
88;François Pupponi;Pupponi;François;H;1962-07-31;95;Parti socialiste;Administrateur des Finances publiques adjoint;444;2;47;162;3.45;361;7.68;616;13.11;713;15.17;691;14.7;1052;22.38;1708;36.34;528;11.23;13;0.28;0;0;55;1.17;1;0.02;2;0.04
284;Didier Quentin;Quentin;Didier;H;1946-12-23;17;Les Républicains;Ministre plénipotentiaire;106;2;47;143;3.04;253;5.38;118;2.51;77;1.64;32;0.68;51;1.09;3289;69.98;100;2.13;14;0.3;2;0.04;316;6.72;253;5.38;16;0.34
249;Catherine Quéré;Quéré;Catherine;F;1948-03-16;17;Parti socialiste;Viticultrice;505;1;47;151;3.21;291;6.19;233;4.96;64;1.36;118;2.51;20;0.43;895;19.04;270;5.74;5;0.11;0;0;85;1.81;116;2.47;7;0.15
467;Valérie Rabault;Rabault;Valérie;F;1973-04-25;82;Parti socialiste;Ingénieure;515;2;47;158;3.36;327;6.96;2300;48.94;2466;52.47;1823;38.79;1658;35.28;2005;42.66;1338;28.47;54;1.15;0;0;48;1.02;81;1.72;10;0.21
554;Monique Rabin;Rabin;Monique;F;1954-07-02;44;Parti socialiste;Retraitée de la fonction publique;627;2;47;152;3.23;394;8.38;384;8.17;190;4.04;107;2.28;75;1.6;1287;27.38;387;8.23;7;0.15;0;0;67;1.43;90;1.91;11;0.23
238;Dominique Raimbourg;Raimbourg;Dominique;H;1950-04-28;44;Parti socialiste;Avocat;348;1;47;157;3.34;327;6.96;838;17.83;542;11.53;254;5.4;301;6.4;647;13.77;388;8.26;17;0.36;0;0;75;1.6;29;0.62;8;0.17
394;Marie Récalde;Récalde;Marie;F;1965-03-12;33;Parti socialiste;Urbaniste;606;2;47;122;2.6;215;4.57;68;1.45;20;0.43;2;0.04;1;0.02;596;12.68;96;2.04;3;0.06;0;0;67;1.43;116;2.47;10;0.21
246;Frédéric Reiss;Reiss;Frédéric;H;1949-11-12;67;Les Républicains;Agrégé de mathématiques;136;2;47;155;3.3;223;4.74;265;5.64;725;15.43;382;8.13;450;9.57;4529;96.36;126;2.68;0;0;4;0.09;254;5.4;161;3.43;26;0.55
89;Jean-Luc Reitzer;Reitzer;Jean-Luc;H;1951-12-29;68;Les Républicains;Cadre d'entreprise chargé des relations sociales;162;2;47;114;2.43;161;3.43;46;0.98;60;1.28;612;13.02;5;0.11;2323;49.43;66;1.4;0;0;1;0.02;428;9.11;117;2.49;7;0.15
82;Marie-Line Reynaud;Reynaud;Marie-Line;F;1954-07-17;16;Parti socialiste;Conseillère technique au centre d'information des droits de la femme;537;1;47;160;3.4;279;5.94;40;0.85;17;0.36;1;0.02;0;0;347;7.38;100;2.13;1;0.02;0;0;93;1.98;218;4.64;4;0.09
3;Bernard Reynès;Reynès;Bernard;H;1953-10-18;13;Les Républicains;Chirurgien-Dentiste;190;2;47;54;1.15;59;1.26;11;0.23;36;0.77;6;0.13;276;5.87;2595;55.21;78;1.66;0;0;11;0.23;105;2.23;13;0.28;6;0.13
30;Franck Reynier;Reynier;Franck;H;1965-10-20;26;Union des Radicaux, Centristes, Indépendants et Démocrates;Informaticien;211;2;47;135;2.87;150;3.19;84;1.79;80;1.7;7;0.15;27;0.57;4235;90.11;193;4.11;6;0.13;0;0;40;0.85;117;2.49;22;0.47
628;Pierre Ribeaud;Ribeaud;Pierre;H;1955-06-13;38;Parti socialiste;0;433;2;16;22;1.38;27;1.69;0;0;1;0.06;0;0;0;0;169;10.56;89;5.56;0;0;0;0;30;1.88;17;1.06;1;0.06
109;Arnaud Richard;Richard;Arnaud;H;1971-04-30;78;Union des Radicaux, Centristes, Indépendants et Démocrates;Responsable de relations institutionnelles;222;3;47;171;3.64;402;8.55;952;20.26;1362;28.98;781;16.62;1000;21.28;4785;101.81;191;4.06;12;0.26;4;0.09;58;1.23;83;1.77;33;0.7
328;Franck Riester;Riester;Franck;H;1974-01-03;77;Les Républicains;Chef d'entreprise;224;2;47;113;2.4;135;2.87;143;3.04;137;2.91;222;4.72;38;0.81;2050;43.62;76;1.62;0;0;0;0;114;2.43;27;0.57;3;0.06
361;Eduardo Rihan Cypel;Rihan Cypel;Eduardo;H;1975-11-13;77;Parti socialiste;Cadre;391;2;47;118;2.51;159;3.38;49;1.04;42;0.89;94;2;0;0;98;2.09;27;0.57;1;0.02;0;0;52;1.11;18;0.38;7;0.15
360;Thierry Robert;Robert;Thierry;H;1977-04-01;974;La politique autrement;Industriel-Chef d'entreprise;297;3;47;46;0.98;43;0.91;27;0.57;54;1.15;3;0.06;77;1.64;3301;70.23;422;8.98;1;0.02;0;0;30;0.64;28;0.6;20;0.43
494;Denys Robiliard;Robiliard;Denys;H;1960-07-22;41;Parti socialiste;Avocat;639;2;47;167;3.55;336;7.15;843;17.94;908;19.32;484;10.3;1053;22.4;3268;69.53;1392;29.62;8;0.17;0;0;73;1.55;20;0.43;3;0.06
278;Arnaud Robinet;Robinet;Arnaud;H;1975-04-30;51;Les Républicains;Enseignant - Chercheur - Praticien hospitalier;158;2;47;113;2.4;150;3.19;274;5.83;507;10.79;454;9.66;418;8.89;3064;65.19;96;2.04;2;0.04;2;0.04;74;1.57;203;4.32;16;0.34
561;Camille de Rocca Serra;Rocca Serra (de);Camille;H;1954-05-21;2A;Les Républicains;Sans profession declaree;33;2;47;101;2.15;121;2.57;20;0.43;151;3.21;87;1.85;140;2.98;3414;72.64;114;2.43;7;0.15;4;0.09;127;2.7;29;0.62;8;0.17
93;François Rochebloine;Rochebloine;François;H;1945-10-31;42;Union des Radicaux, Centristes, Indépendants et Démocrates;Directeur commercial;201;1;47;155;3.3;334;7.11;781;16.62;381;8.11;1346;28.64;55;1.17;3767;80.15;156;3.32;10;0.21;5;0.11;90;1.91;90;1.91;41;0.87
125;Alain Rodet;Rodet;Alain;H;1944-06-04;87;Parti socialiste;Économiste;520;2;47;119;2.53;201;4.28;84;1.79;63;1.34;18;0.38;0;0;111;2.36;74;1.57;6;0.13;0;0;48;1.02;123;2.62;4;0.09
54;Marcel Rogemont;Rogemont;Marcel;H;1948-01-03;35;Parti socialiste;Cadre;528;2;47;147;3.13;217;4.62;323;6.87;359;7.64;1026;21.83;260;5.53;834;17.74;249;5.3;8;0.17;1;0.02;61;1.3;62;1.32;6;0.13
499;Sophie Rohfritsch;Rohfritsch;Sophie;F;1962-08-27;67;Les Républicains;Juriste;70;2;47;147;3.13;331;7.04;353;7.51;137;2.91;107;2.28;159;3.38;4449;94.66;149;3.17;5;0.11;6;0.13;188;4;327;6.96;21;0.45
511;Frédéric Roig;Roig;Frédéric;H;1969-05-18;34;Parti socialiste;Permanent politique;361;2;47;128;2.72;222;4.72;102;2.17;52;1.11;9;0.19;55;1.17;1384;29.45;309;6.57;1;0.02;0;0;79;1.68;120;2.55;7;0.15
341;Barbara Romagnan;Romagnan;Barbara;F;1974-04-25;25;Parti socialiste;Professeur du secondaire;573;1;47;110;2.34;195;4.15;225;4.79;107;2.28;43;0.91;119;2.53;1804;38.38;531;11.3;4;0.09;0;0;65;1.38;113;2.4;1;0.02
153;Bernard Roman;Roman;Bernard;H;1952-07-15;59;Parti socialiste;Avocat, administrateur territorial;424;2;41;134;3.27;143;3.49;79;1.93;179;4.37;793;19.34;12;0.29;370;9.02;161;3.93;2;0.05;0;0;66;1.61;45;1.1;3;0.07
213;Gwendal Rouillard;Rouillard;Gwendal;H;1976-04-20;56;Parti socialiste;Cadre du secteur public;514;2;47;128;2.72;218;4.64;70;1.49;41;0.87;22;0.47;36;0.77;594;12.64;142;3.02;4;0.09;0;0;64;1.36;106;2.26;6;0.13
468;Jean-Louis Roumegas;Roumegas;Jean-Louis;H;1962-06-06;34;Europe Écologie Les Verts;Enseignant 1er deg.-directeur école;312;2;47;151;3.21;272;5.79;597;12.7;587;12.49;94;2;647;13.77;6590;140.21;774;16.47;8;0.17;2;0.04;46;0.98;26;0.55;11;0.23
276;René Rouquet;Rouquet;René;H;1946-02-15;94;Parti socialiste;Électromécanicien;352;3;47;86;1.83;121;2.57;10;0.21;7;0.15;5;0.11;2;0.04;69;1.47;34;0.72;20;0.43;0;0;78;1.66;272;5.79;4;0.09
48;Alain Rousset;Rousset;Alain;H;1951-02-16;33;Parti socialiste;Cadre supérieur du secteur privé;339;2;47;100;2.13;110;2.34;63;1.34;138;2.94;74;1.57;340;7.23;590;12.55;125;2.66;0;0;0;0;50;1.06;144;3.06;3;0.06
16;François de Rugy;Rugy (de);François;H;1973-12-06;44;Parti socialiste;Assistant parlementaire;274;3;47;154;3.28;130;2.77;184;3.91;2348;49.96;4505;95.85;318;6.77;6125;130.32;799;17;3;0.06;9;0.19;67;1.43;146;3.11;27;0.57
186;Martial Saddier;Saddier;Martial;H;1969-10-15;74;Les Républicains;Ancien cadre à la Chambre d'agriculture d'Annecy;124;2;47;146;3.11;266;5.66;1305;27.77;1484;31.57;1907;40.57;1897;40.36;7171;152.57;344;7.32;2;0.04;1;0.02;238;5.06;756;16.09;18;0.38
618;Maina Sage;Sage;Maina;F;1975-05-10;987;No Oe E Te Nuna'a;Consultant en communication;320;2;28;52;1.86;75;2.68;106;3.79;189;6.75;54;1.93;96;3.43;2067;73.82;133;4.75;2;0.07;0;0;19;0.68;8;0.29;8;0.29
539;Boinali Said;Said;Boinali;H;1960-09-25;976;Parti socialiste;Enseignant du 1er degré;633;1;47;105;2.23;238;5.06;65;1.38;31;0.66;6;0.13;29;0.62;932;19.83;264;5.62;5;0.11;0;0;51;1.09;9;0.19;4;0.09
422;Stéphane Saint-André;Saint-André;Stéphane;H;1964-05-21;62;Parti radical de gauche;Contractuel dans la Fonction publique territoriale;288;2;47;93;1.98;100;2.13;18;0.38;76;1.62;50;1.06;11;0.23;3244;69.02;402;8.55;0;0;6;0.13;50;1.06;127;2.7;18;0.38
24;Paul Salen;Salen;Paul;H;1949-06-17;42;Les Républicains;Retraité;241;1;47;133;2.83;147;3.13;55;1.17;93;1.98;33;0.7;486;10.34;5905;125.64;160;3.4;0;0;16;0.34;346;7.36;313;6.66;24;0.51
277;Rudy Salles;Salles;Rudy;H;1954-07-30;6;Association PSLE - Nouveau centre;Avocat;304;2;47;117;2.49;179;3.81;251;5.34;266;5.66;113;2.4;204;4.34;3515;74.79;147;3.13;8;0.17;2;0.04;85;1.81;650;13.83;19;0.4
424;Nicolas Sansu;Sansu;Nicolas;H;1968-06-17;18;Parti communiste Français;Permanent politique;589;2;47;137;2.91;169;3.6;369;7.85;969;20.62;693;14.74;786;16.72;4342;92.38;203;4.32;8;0.17;3;0.06;96;2.04;73;1.55;29;0.62
445;Béatrice Santais;Santais;Béatrice;F;1964-09-17;73;Parti socialiste;Retraitée de la fonction publique;634;2;47;163;3.47;353;7.51;239;5.09;55;1.17;9;0.19;99;2.11;651;13.85;237;5.04;6;0.13;0;0;65;1.38;29;0.62;8;0.17
72;André Santini;Santini;André;H;1940-10-20;92;Union des Radicaux, Centristes, Indépendants et Démocrates;Maître de conférences à l'Université;220;2;47;82;1.74;90;1.91;2;0.04;4;0.09;17;0.36;35;0.74;3100;65.96;130;2.77;0;0;0;0;40;0.85;31;0.66;1;0.02
411;Eva Sas;Sas;Eva;F;1970-08-13;91;Europe Écologie Les Verts;Cadre supérieur du secteur privé;291;2;47;153;3.26;233;4.96;561;11.94;646;13.74;122;2.6;741;15.77;6587;140.15;735;15.64;7;0.15;6;0.13;56;1.19;59;1.26;25;0.53
300;Odile Saugues;Saugues;Odile;F;1943-01-26;63;Parti socialiste;Dessinatrice industrielle Michelin;530;2;47;127;2.7;233;4.96;149;3.17;10;0.21;8;0.17;0;0;46;0.98;9;0.19;6;0.13;0;0;54;1.15;35;0.74;5;0.11
280;François Sauvadet;Sauvadet;François;H;1953-04-20;21;Union des Radicaux, centristes, indépendants et démocrates;Journaliste;212;2;41;120;2.93;126;3.07;152;3.71;521;12.71;583;14.22;295;7.2;3815;93.05;155;3.78;2;0.05;12;0.29;69;1.68;264;6.44;13;0.32
573;Gilbert Sauvan;Sauvan;Gilbert;H;1956-07-15;4;Parti socialiste;Fonctionnaire de catégorie B;538;2;47;78;1.66;134;2.85;17;0.36;14;0.3;3;0.06;27;0.57;451;9.6;103;2.19;0;0;0;0;70;1.49;42;0.89;5;0.11
379;Gilles Savary;Savary;Gilles;H;1954-12-06;33;Parti socialiste;Consultant affaires européennes;543;2;47;162;3.45;380;8.09;959;20.4;696;14.81;276;5.87;404;8.6;1782;37.91;1026;21.83;21;0.45;4;0.09;66;1.4;31;0.66;13;0.28
33;François Scellier;Scellier;François;H;1936-05-07;95;Union des Radicaux, Centristes, Indépendants et Démocrates;Directeur divisionnaire des impôts honoraire;6;2;47;139;2.96;207;4.4;31;0.66;17;0.36;7;0.15;90;1.91;2567;54.62;83;1.77;1;0.02;0;0;115;2.45;21;0.45;2;0.04
483;Claudine Schmid;Schmid;Claudine;F;1955-09-13;999;Les Républicains;Sans profession declaree;133;1;47;135;2.87;209;4.45;213;4.53;309;6.57;263;5.6;236;5.02;3562;75.79;126;2.68;3;0.06;2;0.04;139;2.96;84;1.79;18;0.38
118;André Schneider;Schneider;André;H;1947-01-03;67;Les Républicains;Principal de collège retraité;164;1;47;144;3.06;234;4.98;99;2.11;113;2.4;315;6.7;93;1.98;2432;51.74;72;1.53;5;0.11;0;0;57;1.21;345;7.34;10;0.21
564;Roger-Gérard Schwartzenberg;Schwartzenberg;Roger-Gérard;H;1943-04-17;94;Parti radical de gauche;Professeur d'Université;268;2;47;94;2;30;0.64;62;1.32;798;16.98;163;3.47;258;5.49;3056;65.02;387;8.23;0;0;17;0.36;35;0.74;3;0.06;9;0.19
337;Gérard Sebaoun;Sebaoun;Gérard;H;1950-11-28;95;Parti socialiste;Médecin;389;2;47;174;3.7;359;7.64;737;15.68;643;13.68;604;12.85;375;7.98;1905;40.53;592;12.6;2;0.04;0;0;50;1.06;33;0.7;8;0.17
136;Jean-Marie Sermier;Sermier;Jean-Marie;H;1961-03-05;39;Les Républicains;Viticulteur;226;2;47;164;3.49;275;5.85;370;7.87;372;7.91;381;8.11;266;5.66;5958;126.77;220;4.68;3;0.06;9;0.19;290;6.17;211;4.49;7;0.15
526;Gabriel Serville;Serville;Gabriel;H;1959-09-27;973;Parti socialiste guyanais;Professeur de Mathématiques - Proviseur;597;2;47;86;1.83;120;2.55;81;1.72;225;4.79;64;1.36;294;6.26;1478;31.45;95;2.02;2;0.04;4;0.09;22;0.47;121;2.57;28;0.6
187;Fernand Siré;Siré;Fernand;H;1945-03-31;66;Les Républicains;Médecin retraité;12;2;47;110;2.34;154;3.28;88;1.87;58;1.23;34;0.72;266;5.66;5965;126.91;169;3.6;0;0;9;0.19;513;10.91;256;5.45;9;0.19
174;Christophe Sirugue;Sirugue;Christophe;H;1966-08-14;71;Parti socialiste;Cadre supérieur du secteur privé;356;3;42;147;3.5;219;5.21;1287;30.64;4166;99.19;17393;414.12;1455;34.64;2360;56.19;1665;39.64;18;0.43;0;0;58;1.38;109;2.6;11;0.26
425;Thierry Solère;Solère;Thierry;H;1971-08-17;92;Les Républicains;Profession libérale;47;2;47;120;2.55;102;2.17;1;0.02;86;1.83;89;1.89;90;1.91;3178;67.62;93;1.98;0;0;0;0;106;2.26;57;1.21;9;0.19
355;Julie Sommaruga;Sommaruga;Julie;F;1975-08-01;92;Parti socialiste;Collaboratrice dans une entreprise publique;620;2;47;125;2.66;185;3.94;105;2.23;102;2.17;132;2.81;21;0.45;1199;25.51;447;9.51;1;0.02;0;0;62;1.32;108;2.3;12;0.26
224;Michel Sordi;Sordi;Michel;H;1953-11-09;68;Les Républicains;Cadre d'entreprise;77;2;47;118;2.51;190;4.04;110;2.34;85;1.81;84;1.79;113;2.4;2887;61.43;98;2.09;1;0.02;0;0;148;3.15;165;3.51;3;0.06
189;Éric Straumann;Straumann;Éric;H;1964-08-17;68;Les Républicains;Professeur agrégé;137;2;47;186;3.96;367;7.81;376;8;222;4.72;688;14.64;297;6.32;7834;166.68;198;4.21;5;0.11;3;0.06;357;7.6;275;5.85;16;0.34
383;Claude Sturni;Sturni;Claude;H;1962-08-25;67;Les Républicains;Cadre dirigeant du secteur privé;71;2;47;128;2.72;194;4.13;70;1.49;122;2.6;153;3.26;154;3.28;3533;75.17;92;1.96;0;0;0;0;289;6.15;199;4.23;9;0.19
220;Alain Suguenot;Suguenot;Alain;H;1951-09-17;21;Les Républicains;Avocat;147;2;47;145;3.09;153;3.26;161;3.43;61;1.3;12;0.26;233;4.96;4159;88.49;112;2.38;0;0;11;0.23;290;6.17;355;7.55;14;0.3
99;Michèle Tabarot;Tabarot;Michèle;F;1962-10-13;6;Les Républicains;Chef d'entreprise;182;2;47;50;1.06;48;1.02;3;0.06;10;0.21;4;0.09;37;0.79;2039;43.38;65;1.38;0;0;4;0.09;93;1.98;229;4.87;2;0.04
368;Jonas Tahuaitu;Tahuaitu;Jonas;H;1944-08-16;987;Tahoeraa Huiraatira;Retraité de la fonction publique;242;2;47;38;0.81;63;1.34;14;0.3;27;0.57;7;0.15;24;0.51;4263;90.7;189;4.02;0;0;0;0;32;0.68;0;0;2;0.04
474;Suzanne Tallard;Tallard;Suzanne;F;1943-06-19;17;Parti socialiste;Retraitée de l'enseignement;632;1;47;156;3.32;285;6.06;162;3.45;37;0.79;17;0.36;42;0.89;1308;27.83;337;7.17;3;0.06;1;0.02;72;1.53;11;0.23;1;0.02
177;Lionel Tardy;Tardy;Lionel;H;1966-06-07;74;Les Républicains;Gérant d'entreprise;216;1;47;160;3.4;629;13.38;1047;22.28;1533;32.62;1837;39.09;2421;51.51;8693;184.96;450;9.57;3;0.06;9;0.19;343;7.3;1144;24.34;15;0.32
110;Jean-Charles Taugourdeau;Taugourdeau;Jean-Charles;H;1953-07-17;49;Les Républicains;Chef d'entreprise;223;2;47;125;2.66;153;3.26;189;4.02;386;8.21;291;6.19;689;14.66;3605;76.7;99;2.11;3;0.06;14;0.3;266;5.66;123;2.62;22;0.47
287;Guy Teissier;Teissier;Guy;H;1945-04-04;13;Les Républicains;Administrateur de biens;167;3;47;105;2.23;99;2.11;68;1.45;82;1.74;146;3.11;115;2.45;2871;61.09;87;1.85;4;0.09;19;0.4;506;10.77;209;4.45;14;0.3
44;Pascal Terrasse;Terrasse;Pascal;H;1964-10-26;7;Parti socialiste;Directeur de maison de retraite;333;2;46;117;2.54;182;3.96;353;7.67;297;6.46;498;10.83;462;10.04;1604;34.87;331;7.2;7;0.15;0;0;73;1.59;167;3.63;6;0.13
593;Gérard Terrier;Terrier;Gérard;H;1948-02-01;57;Parti socialiste;Retraité;478;3;21;50;2.38;89;4.24;11;0.52;55;2.62;30;1.43;3;0.14;136;6.48;72;3.43;2;0.1;0;0;31;1.48;44;2.1;4;0.19
322;Michel Terrot;Terrot;Michel;H;1948-12-18;69;Les Républicains;Avocat;108;3;47;172;3.66;345;7.34;112;2.38;31;0.66;40;0.85;12;0.26;2288;48.68;72;1.53;6;0.13;3;0.06;201;4.28;144;3.06;4;0.09
493;Jean-Marie Tetart;Tetart;Jean-Marie;H;1949-09-01;78;Les Républicains;Grands corps de l'État;58;2;47;128;2.72;172;3.66;191;4.06;351;7.47;273;5.81;744;15.83;4851;103.21;188;4;3;0.06;4;0.09;203;4.32;43;0.91;17;0.36
639;Pascal Thévenot;Thévenot;Pascal;H;1966-06-03;78;Les Républicains;Chef d'entreprise;23;2;11;29;2.64;42;3.82;26;2.36;29;2.64;13;1.18;35;3.18;693;63;22;2;0;0;0;0;19;1.73;2;0.18;4;0.36
565;Thomas Thévenoud;Thévenoud;Thomas;H;1974-05-05;71;Parti radical de gauche;Cadre des collectivités locales;314;2;47;115;2.45;168;3.57;106;2.26;240;5.11;365;7.77;73;1.55;404;8.6;218;4.64;4;0.09;0;0;22;0.47;56;1.19;9;0.19
302;Dominique Tian;Tian;Dominique;H;1959-12-14;13;Les Républicains;Gérant de sociétés;225;2;47;132;2.81;168;3.57;509;10.83;1748;37.19;2155;45.85;1918;40.81;6906;146.94;164;3.49;1;0.02;2;0.04;182;3.87;256;5.45;16;0.34
590;Sylvie Tolmont;Tolmont;Sylvie;F;1962-10-09;72;Parti socialiste;Responsable communication;330;2;46;143;3.11;211;4.59;77;1.67;60;1.3;68;1.48;72;1.57;904;19.65;372;8.09;2;0.04;0;0;78;1.7;74;1.61;9;0.2
10;Jean-Louis Touraine;Touraine;Jean-Louis;H;1945-10-08;69;Parti socialiste;Professeur de médecine;518;3;47;139;2.96;219;4.66;217;4.62;319;6.79;83;1.77;266;5.66;1153;24.53;535;11.38;13;0.28;1;0.02;70;1.49;54;1.15;5;0.11
